Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM,Resistance,Relative Resistance,Incline
18:23,4.7013,14.71,87,164,80,11,46,1
18:24,4.7056,15.08,89,164,81,11,46,1
18:25,4.7094,15.08,93,164,83,11,46,1
18:26,4.7162,15.45,93,165,83,11,46,1
18:27,4.7193,15.45,89,164,81,11,46,1
18:28,4.7230,15.08,89,164,81,11,46,1
18:29,4.7261,15.08,89,164,81,11,46,1
18:30,4.7330,15.08,87,164,80,11,46,1
18:31,4.7361,14.90,87,164,80,13,54,-1
18:32,4.7411,16.12,80,164,79,13,54,-1
18:33,4.7442,16.52,86,164,82,13,54,-1
18:34,4.7479,16.73,88,164,83,13,54,-1
18:35,4.7541,16.93,86,165,82,13,54,-1
18:36,4.7591,16.83,87,165,82,13,52,-0.5
18:37,4.7641,16.73,87,165,81,12,50,0
18:38,4.7659,16.25,89,165,82,12,50,0
18:39,4.7678,15.77,90,165,83,12,50,0
18:40,4.7752,16.16,90,165,83,12,50,0
18:41,4.7790,16.16,90,165,83,12,50,0
18:42,4.7821,16.16,92,165,84,12,50,0
18:43,4.7858,16.35,90,165,83,12,50,0
18:44,4.7926,16.16,88,165,82,12,50,0
18:45,4.7957,15.96,90,165,83,12,50,0
18:46,4.7995,16.16,87,165,81,12,50,0
18:47,4.8026,15.77,87,165,81,12,50,0
18:48,4.8069,15.77,90,165,83,12,50,0
18:49,4.8107,16.16,90,165,83,12,50,0
18:50,4.8162,15.96,88,165,82,12,50,0
18:51,4.8206,15.96,88,165,82,12,50,0
18:52,4.8243,15.96,88,165,82,12,50,0
18:53,4.8281,15.96,88,165,82,12,50,0
18:54,4.8312,15.96,90,165,83,12,50,0
18:55,4.8349,16.16,88,165,82,12,50,0
18:56,4.8417,15.96,87,165,81,12,50,0
18:57,4.8448,15.96,87,165,81,12,50,0
18:58,4.8498,15.96,87,164,81,12,50,0
18:59,4.8535,15.96,87,164,81,12,50,0
19:00,4.8573,15.96,85,164,80,12,50,0
19:01,4.8641,15.77,87,164,81,12,50,0
19:02,4.8672,15.77,87,164,81,12,50,0
19:03,4.8709,15.77,85,164,80,12,50,0
19:04,4.8747,15.58,85,164,80,12,50,0
19:05,4.8778,15.58,87,164,81,12,50,0
19:06,4.8834,15.77,94,164,85,12,50,0
19:07,4.8877,16.55,92,163,84,12,50,0
19:08,4.8908,16.35,92,163,84,12,50,0
19:09,4.8945,16.35,92,163,84,12,50,0
19:10,4.8983,15.96,88,163,82,12,50,0
19:11,4.9026,15.96,91,163,82,11,46,1
19:12,4.9063,15.27,93,163,83,11,46,1
19:13,4.9101,15.45,91,163,82,11,46,1
19:14,4.9169,15.27,91,163,82,11,46,1
19:15,4.9206,15.45,93,163,83,11,46,1
19:16,4.9244,15.45,93,163,83,11,46,1
19:17,4.9281,15.45,93,163,83,11,46,1
19:18,4.9312,15.45,91,163,82,11,46,1
19:19,4.9387,15.27,91,163,82,11,46,1
19:20,4.9411,15.27,91,163,82,11,46,1
19:21,4.9455,15.27,91,164,82,13,54,1
19:22,4.9498,16.73,142,163,83,13,54,1
19:23,4.9536,16.93,151,164,86,13,54,1
19:24,4.9579,18.56,173,164,94,13,54,1
19:25,4.9666,19.17,171,164,93,13,54,1
19:26,4.9703,18.97,168,164,92,13,54,1
19:27,4.9747,18.76,162,163,90,13,54,1
19:28,4.9790,18.36,162,163,90,13,54,1
19:29,4.9828,18.36,165,163,91,13,54,1
19:30,4.9865,18.56,165,163,91,13,54,1
19:31,4.9927,18.36,159,163,89,13,54,1
19:32,4.9971,18.15,159,163,89,13,54,1
19:33,5.0045,17.95,156,163,88,13,54,1
19:34,5.0076,17.95,162,163,90,13,54,1
19:35,5.0132,18.36,162,163,90,13,54,1
19:36,5.0176,18.36,162,164,90,13,54,1
19:37,5.0219,18.36,162,164,90,13,54,1
19:38,5.0256,18.15,159,164,89,13,54,1
19:39,5.0325,18.15,165,165,91,11,46,1
19:40,5.0381,17.14,114,165,94,11,46,1
19:41,5.0418,17.51,113,166,93,11,46,1
19:42,5.0455,17.32,103,166,88,11,46,1
19:43,5.0486,16.39,95,165,84,11,46,1
19:44,5.0542,15.64,89,166,81,11,46,1
19:45,5.0573,15.17,87,166,80,11,46,1
19:46,5.0604,14.71,85,166,79,11,46,1
19:47,5.0648,14.71,85,166,79,11,46,1
19:48,5.0685,14.71,84,166,78,11,46,1
19:49,5.0729,14.71,85,166,79,11,46,1
19:50,5.0760,15.08,91,166,82,11,46,1
19:51,5.0791,15.27,91,166,82,11,46,1
19:52,5.0822,15.27,91,166,82,11,46,1
19:53,5.0884,14.90,87,166,80,11,46,1
19:54,5.0921,14.71,87,166,80,11,46,1
19:55,5.0959,14.71,87,166,80,11,46,1
19:56,5.0990,14.90,85,166,79,11,46,1
19:57,5.1021,14.71,85,166,79,11,46,1
19:58,5.1083,14.53,84,166,78,11,46,1
19:59,5.1120,14.53,84,166,78,11,46,1
20:00,5.1151,14.53,84,166,78,11,46,1
20:01,5.1182,14.53,85,166,79,11,46,1
20:02,5.1207,14.71,87,166,80,11,46,1
20:03,5.1244,14.90,89,166,81,11,46,1
20:04,5.1319,15.27,91,165,82,11,46,1
20:05,5.1356,15.27,91,165,82,11,46,1
20:06,5.1400,15.27,89,166,81,11,46,1
20:07,5.1431,15.08,89,166,81,11,46,1
20:08,5.1468,15.27,93,166,83,11,46,1
20:09,5.1512,15.45,93,166,83,11,46,1
20:10,5.1543,15.45,95,166,84,11,46,1
20:11,5.1580,15.64,95,166,84,11,46,1
20:12,5.1642,15.45,91,166,82,11,46,1
20:13,5.1667,15.27,87,167,80,11,46,1
20:14,5.1704,14.90,87,166,80,11,46,1
20:15,5.1735,14.90,87,167,80,11,46,1
20:16,5.1766,14.90,89,167,81,11,46,1
20:17,5.1797,15.08,89,166,81,11,46,1
20:18,5.1872,15.08,89,166,81,11,46,1
20:19,5.1916,15.27,91,166,82,11,46,1
20:20,5.1953,15.27,91,166,82,11,46,1
20:21,5.1978,15.27,91,166,82,11,46,1
20:22,5.2015,15.27,93,166,83,11,46,1
20:23,5.2090,15.45,93,166,83,11,46,1
20:24,5.2121,15.45,91,166,82,11,46,1
20:25,5.2158,15.27,91,166,82,11,46,1
20:26,5.2226,15.27,91,166,82,11,46,1
20:27,5.2257,15.27,91,165,82,11,46,1
20:28,5.2295,15.27,93,165,83,11,46,1
20:29,5.2332,15.45,93,165,83,11,46,1
20:30,5.2363,15.45,91,165,82,11,46,1
20:31,5.2406,15.27,89,165,81,11,46,1
20:32,5.2437,15.08,89,166,81,11,46,1
20:33,5.2500,15.27,91,165,82,11,46,1
20:34,5.2531,15.27,93,165,83,11,46,1
20:35,5.2562,15.45,93,165,83,11,46,1
20:36,5.2599,15.45,91,164,82,11,46,1
20:37,5.2636,15.27,91,164,82,11,46,1
20:38,5.2705,15.27,95,164,84,11,46,1
20:39,5.2736,15.64,97,164,85,11,46,1
20:40,5.2773,15.83,91,164,82,11,46,1
20:41,5.2804,15.27,91,164,82,11,46,1
20:42,5.2835,15.08,89,164,81,11,46,1
20:43,5.2879,15.08,87,164,80,11,46,1
20:44,5.2935,15.27,93,165,83,11,46,1
20:45,5.2972,15.27,89,165,81,11,46,1
20:46,5.3009,15.08,87,165,80,11,46,1
20:47,5.3034,14.90,85,165,79,11,46,1
20:48,5.3065,14.71,85,165,79,11,46,1
20:49,5.3127,14.71,84,165,78,11,46,1
20:50,5.3158,14.53,82,165,77,11,46,1
20:51,5.3189,14.34,82,165,77,11,46,1
20:52,5.3227,14.34,84,165,78,11,46,1
20:53,5.3258,14.53,84,165,78,11,46,1
20:54,5.3283,14.53,82,165,77,11,46,1
20:55,5.3357,14.34,84,164,78,11,46,1
20:56,5.3388,14.53,84,164,78,11,46,1
20:57,5.3419,14.53,84,164,78,11,46,1
20:58,5.3457,14.53,85,164,79,11,46,1
20:59,5.3488,14.71,87,164,80,11,46,1
21:00,5.3525,15.08,91,164,82,11,46,1
21:01,5.3562,15.27,91,164,82,11,46,1
21:02,5.3624,14.71,85,164,79,11,46,1
21:03,5.3655,14.53,85,164,79,11,46,1
21:04,5.3693,14.71,87,163,80,11,46,1
21:05,5.3724,14.90,84,163,78,11,46,1
21:06,5.3761,14.62,83,163,78,11,46,1
21:07,5.3798,14.34,82,163,77,11,46,1
21:08,5.3823,14.34,84,163,78,11,46,1
21:09,5.3892,14.53,84,163,78,11,46,1
21:10,5.3923,14.53,85,163,79,11,46,1
21:11,5.3954,14.71,87,163,80,11,46,1
21:12,5.3985,14.90,85,163,79,11,46,1
21:13,5.4016,14.71,87,163,80,11,46,1
21:14,5.4053,14.90,87,163,80,11,46,1
21:15,5.4128,14.90,87,163,80,11,46,1
21:16,5.4165,14.90,87,163,80,11,46,1
21:17,5.4196,14.90,85,163,79,11,46,1
21:18,5.4227,14.71,85,163,79,11,46,1
21:19,5.4289,14.53,87,163,80,11,46,1
21:20,5.4320,14.90,87,163,80,11,46,1
21:21,5.4358,14.90,134,163,80,13,54,1
21:22,5.4389,16.52,145,163,84,13,54,1
21:23,5.4420,17.14,176,163,95,13,54,1
21:24,5.4476,19.38,176,163,95,13,54,1
21:25,5.4525,19.38,173,163,94,13,54,1
21:26,5.4569,19.17,173,163,94,13,54,1
21:27,5.4650,18.97,171,163,93,13,54,1
21:28,5.4687,18.97,173,162,94,13,54,1
21:29,5.4730,19.17,173,163,94,13,54,1
21:30,5.4774,19.17,173,163,94,12,50,2
21:31,5.4836,18.50,183,163,96,12,50,2
21:32,5.4879,18.69,174,163,93,12,50,2
21:33,5.4917,18.50,171,163,92,12,50,2
21:34,5.4991,17.91,171,164,92,12,50,2
21:35,5.5035,17.91,180,164,95,12,50,2
21:36,5.5069,18.10,177,164.5,94,12,50,2
21:37,5.5103,18.30,174,165,93,12,50,2
21:38,5.5178,18.11,174,165,93,12,50,2
21:39,5.5234,18.11,114,165,92,10,42,2
21:40,5.5271,16.42,108,165,89,10,42,2
21:41,5.5302,15.88,106,166,88,10,42,2
21:42,5.5333,15.71,110,166,90,10,42,2
21:43,5.5364,16.06,102,166,86,10,42,2
21:44,5.5395,15.35,98,167,84,10,42,2
21:45,5.5426,14.63,90,167,80,10,42,2
21:46,5.5457,14.27,86,167,78,10,42,2
21:47,5.5532,13.92,88,167,79,10,42,2
21:48,5.5563,14.10,88,167,79,10,42,2
21:49,5.5594,14.10,88,167,79,10,42,2
21:50,5.5625,14.10,86,167,78,10,42,2
21:51,5.5650,13.92,86,167,78,10,42,2
21:52,5.5712,13.92,88,167,79,10,42,2
21:53,5.5743,14.10,88,167,79,10,42,2
21:54,5.5774,14.10,83,167,76,10,42,2
21:55,5.5805,13.56,83,167,76,10,42,2
21:56,5.5836,13.56,84,167,77,10,42,2
21:57,5.5867,13.74,88,167,79,10,42,2
21:58,5.5911,14.10,90,167,80,10,42,2
21:59,5.5973,14.63,94,167,82,10,42,2
22:00,5.6004,14.63,96,167,83,10,42,2
22:01,5.6035,14.81,94,167,82,10,42,2
22:02,5.6066,14.63,94,167,82,10,42,2
22:03,5.6097,14.63,90,167,80,10,42,2
22:04,5.6153,14.27,88,167,79,10,42,2
22:05,5.6197,14.27,90,167,80,10,42,2
22:06,5.6228,14.27,94,167,82,10,42,2
22:07,5.6259,14.63,92,167,81,10,42,2
22:08,5.6290,14.45,92,167,81,10,42,2
22:09,5.6321,14.45,88,167,79,10,42,2
22:10,5.6383,14.10,86,167,78,10,42,2
22:11,5.6414,14.10,88,167,79,10,42,2
22:12,5.6445,14.10,88,167,79,10,42,2
22:13,5.6476,14.10,88,167,79,10,42,2
22:14,5.6507,14.27,92,168,81,10,42,2
22:15,5.6576,14.45,92,167,81,10,42,2
22:16,5.6613,14.45,92,167,81,10,42,2
22:17,5.6644,14.45,92,167,81,10,42,2
22:18,5.6675,14.45,92,167,81,10,42,2
22:19,5.6700,14.45,92,167,81,10,42,2
22:20,5.6775,14.63,96,167,83,10,42,2
22:21,5.6800,14.81,94,167,82,10,42,2
22:22,5.6824,14.63,92,167,81,10,42,2
22:23,5.6862,14.27,90,167,80,10,42,2
22:24,5.6893,14.27,90,167,80,10,42,2
22:25,5.6955,14.27,90,167,80,10,42,2
22:26,5.6986,14.27,90,167,80,10,42,2
22:27,5.7011,14.27,88,167,79,10,42,2
22:28,5.7042,14.10,88,166,79,10,42,2
22:29,5.7079,14.27,90,166,80,10,42,2
22:30,5.7154,14.45,92,167,81,11,46,1
22:31,5.7172,14.77,90,167,81,11,46,1
22:32,5.7191,15.08,87,167,80,11,46,1
22:33,5.7259,14.90,85,166,79,11,46,1
22:34,5.7290,14.71,85,166,79,11,46,1
22:35,5.7353,14.71,84,166,78,11,46,1
22:36,5.7368,14.62,87,166,80,11,46,1
22:37,5.7384,14.53,89,166,81,11,46,1
22:38,5.7446,15.83,99,166,86,11,46,1
22:39,5.7477,16.01,93,166,83,11,46,1
22:40,5.7508,15.45,87,166,80,11,46,1
22:41,5.7539,14.90,85,166,79,11,46,1
22:42,5.7582,14.71,85,166,79,11,46,1
22:43,5.7620,14.71,87,166,80,11,46,1
22:44,5.7676,14.90,91,166,82,11,46,1
22:45,5.7713,15.08,91,166,82,11,46,1
22:46,5.7744,15.27,91,166,82,11,46,1
22:47,5.7775,15.27,89,166,81,11,46,1
22:48,5.7806,15.08,87,166,80,11,46,1
22:49,5.7874,14.90,87,166,80,11,46,1
22:50,5.7906,14.90,87,166,80,11,46,1
22:51,5.7937,14.90,84,166,78,11,46,1
22:52,5.7968,14.53,84,166,78,11,46,1
22:53,5.8005,14.53,84,166,78,11,46,1
22:54,5.8042,14.53,84,166,78,11,46,1
22:55,5.8104,14.90,89,165,81,11,46,1
22:56,5.8135,15.08,89,165,81,11,46,1
22:57,5.8173,15.08,89,166,81,11,46,1
22:58,5.8204,15.08,89,166,81,11,46,1
22:59,5.8272,15.08,89,165,81,11,46,1
23:00,5.8303,15.08,91,165,82,11,46,1
23:01,5.8341,15.27,93,165,83,11,46,1
23:02,5.8372,15.45,93,165,83,13,54,1
23:03,5.8409,16.93,162,165,90,13,54,1
23:04,5.8440,18.36,171,165,93,12,50,2
23:05,5.8527,18.11,174,165,93,12,50,2
23:06,5.8552,17.82,171,165,92,12,50,2
23:07,5.8577,17.53,168,165,91,12,50,2
23:08,5.8626,17.71,171,165,92,12,50,2
23:09,5.8707,17.91,168,165,91,12,50,2
23:10,5.8738,17.91,165,165,90,12,50,2
23:11,5.8782,17.53,168,165,91,12,50,2
23:12,5.8813,17.71,168,166,91,12,50,2
23:13,5.8850,17.71,171,166,92,12,50,2
23:14,5.8887,17.91,174,166,93,12,50,2
23:15,5.8931,18.11,171,166,92,12,50,2
23:16,5.9018,17.91,171,166,92,12,50,2
23:17,5.9049,17.91,162,167,89,12,50,2
23:18,5.9080,17.32,162,167,89,12,50,2
23:19,5.9123,17.71,168,168,91,12,50,2
23:20,5.9210,17.71,109,168,91,11,46,1
23:21,5.9229,17.33,109,168,91,11,46,1
23:22,5.9248,16.94,109,168,91,11,46,1
23:23,5.9322,16.94,105,169,89,11,46,1
23:24,5.9360,16.58,89,169,81,11,46,1
23:25,5.9391,15.08,84,169,78,11,46,1
23:26,5.9428,14.53,85,169,79,11,46,1
23:27,5.9459,14.71,87,169,80,11,46,1
23:28,5.9490,14.90,87,169,80,11,46,1
23:29,5.9552,14.71,85,169,79,11,46,1
23:30,5.9577,14.53,84,169,78,11,46,1
23:31,5.9614,14.53,84,169,78,11,46,1
23:32,5.9645,14.53,84,169,78,11,46,1
23:33,5.9689,14.53,84,170,78,11,46,1
23:34,5.9745,14.34,82,170,77,11,46,1
23:35,5.9782,14.34,82,170,77,11,46,1
23:36,5.9857,14.53,83,169,82,14,58,-2
23:37,5.9875,16.04,82,169.5,82,14,58,-2
23:38,5.9894,17.56,81,170,81,14,58,-2
23:39,5.9931,17.34,81,170,81,14,58,-2
23:40,5.9969,17.34,79,170,80,14,58,-2
23:41,6.0006,17.14,81,170,81,14,58,-2
23:42,6.0068,17.34,83,170,82,14,58,-2
23:43,6.0099,17.56,85,170,83,14,58,-2
23:44,6.0142,17.78,85,170,83,14,58,-2
23:45,6.0217,17.78,90,170,86,14,58,-2
23:46,6.0254,18.21,90,170,86,14,58,-2
23:47,6.0298,18.42,90,170,86,14,58,-2
23:48,6.0372,18.42,87,169,84,14,58,-2
23:49,6.0410,17.99,85,169,83,14,58,-2
23:50,6.0447,17.78,83,169,82,14,58,-2
23:51,6.0484,17.56,83,169,82,14,58,-2
23:52,6.0528,17.56,83,169,82,14,58,-2
23:53,6.0565,17.56,85,169,83,14,58,-2
23:54,6.0596,17.78,90,169,86,14,58,-2
23:55,6.0683,19.06,96,169,89,14,58,-2
23:56,6.0727,18.63,88,169,85,14,58,-2
23:57,6.0789,18.21,107,168,83,16,67,-3
23:58,6.0851,19.75,109,168,84,16,67,-3
23:59,6.0888,19.99,111,168,85,16,67,-3
24:00,6.0925,20.23,109,168,84,16,67,-3
24:01,6.0975,19.99,107,168,83,16,67,-3
24:02,6.1019,19.75,109,167,84,16,67,-3
24:03,6.1056,19.99,111,168,85,16,67,-3
24:04,6.1106,20.23,109,168,84,16,67,-3
24:05,6.1211,19.99,109,168,84,16,67,-3
24:06,6.1245,19.87,108,168,84,16,67,-3
24:07,6.1280,19.75,107,168,83,16,67,-3
24:08,6.1323,19.75,107,168,83,16,67,-3
24:09,6.1410,19.51,107,168,83,16,67,-3
24:10,6.1466,19.75,107,168,83,16,67,-3
24:11,6.1510,19.75,107,168,83,16,67,-3
24:12,6.1553,19.75,104,168,82,16,67,-3
24:13,6.1646,19.51,107,168,83,16,67,-3
24:14,6.1683,19.75,111,169,85,16,67,-3
24:15,6.1733,20.23,111,169,85,16,67,-3
24:16,6.1783,19.99,109,169,84,16,67,-3
24:17,6.1833,19.99,109,169,84,16,67,-3
24:18,6.1870,19.99,115,169,87,16,67,-3
24:19,6.1913,20.71,126,169,92,16,67,-3
24:20,6.2007,22.13,128,169,93,16,67,-3
24:21,6.2038,20.95,115,168,87,16,67,-3
24:22,6.2094,20.71,113,168,86,16,67,-3
24:23,6.2137,20.47,111,168,85,16,67,-3
24:24,6.2187,20.23,111,168,85,16,67,-3
24:25,6.2237,19.99,109,168,84,16,67,-3
24:26,6.2286,19.99,111,168,85,16,67,-3
24:27,6.2386,20.23,111,168,85,16,67,-3
24:28,6.2429,20.23,111,168,85,16,67,-3
24:29,6.2473,20.23,111,168,85,16,67,-3
24:30,6.2522,20.23,111,168,85,16,67,-3
24:31,6.2566,20.23,111,168,85,16,67,-3
24:32,6.2609,20.23,109,168,84,16,67,-3
24:33,6.2703,20.23,113,168,86,16,67,-3
24:34,6.2771,20.47,92,168,87,14,58,-2
24:35,6.2814,18.63,90,168,86,14,58,-2
24:36,6.2889,18.42,87,169,84,14,58,-2
24:37,6.2911,18.21,87,169,84,14,58,-2
24:38,6.2932,17.99,87,169,84,14,58,-2
24:39,6.3007,17.99,87,169,84,14,58,-2
24:40,6.3051,17.99,87,169,84,14,58,-2
24:41,6.3088,17.99,90,169,86,14,58,-2
24:42,6.3131,18.42,92,169,87,14,58,-2
24:43,6.3175,18.85,97,169,90,14,58,-2
24:44,6.3212,19.28,103,169,93,14,58,-2
24:45,6.3311,19.92,101,169,92,13,54,-1
24:46,6.3361,18.76,102,169,91,13,54,-1
24:47,6.3408,18.66,101,169,91,13,54,-1
24:48,6.3454,18.56,100,169,90,13,54,-1
24:49,6.3504,17.95,95,169,87,13,54,-1
24:50,6.3535,17.75,95,169,87,13,54,-1
24:51,6.3585,17.75,95,168,87,13,54,-1
24:52,6.3666,17.75,95,168,87,13,54,-1
24:53,6.3697,17.75,95,168,87,13,54,-1
24:54,6.3746,17.75,95,168,87,13,54,-1
24:55,6.3784,17.75,95,168,87,13,54,-1
24:56,6.3821,17.75,93,169,86,13,54,-1
24:57,6.3865,17.54,93,169,86,13,54,-1
24:58,6.3908,17.54,93,169,86,13,54,-1
24:59,6.3989,17.34,93,168,86,13,54,-1
25:00,6.4026,17.54,93,168,86,13,54,-1
25:01,6.4063,17.54,99,168,89,13,54,-1
25:02,6.4101,18.15,99,168,89,13,54,-1
25:03,6.4144,18.15,99,168,89,13,54,-1
25:04,6.4225,18.15,99,168,89,13,54,-1
25:05,6.4268,18.15,99,169,89,13,54,-1
25:06,6.4324,17.95,95,169,87,13,54,-1
25:07,6.4362,17.75,93,169,86,13,54,-1
25:08,6.4399,17.54,93,169,86,13,54,-1
25:09,6.4436,17.54,93,169,86,13,54,-1
25:10,6.4511,17.34,91,169,85,13,54,-1
25:11,6.4554,17.34,91,169,85,13,54,-1
25:12,6.4592,17.34,95,169,87,13,54,-1
25:13,6.4623,17.75,95,169,87,13,54,-1
25:14,6.4666,17.75,97,169,88,13,54,-1
25:15,6.4710,17.95,95,169,87,13,54,-1
25:16,6.4759,17.75,95,169,87,13,54,-1
25:17,6.4834,17.54,93,169,86,13,54,-1
25:18,6.4865,17.54,91,169,85,13,54,-1
25:19,6.4908,17.34,89,169,84,13,54,-1
25:20,6.4946,17.14,89,169,84,13,54,-1
25:21,6.5014,17.34,95,169,87,13,54,-1
25:22,6.5045,17.75,97,169,88,13,54,-1
25:23,6.5120,18.15,99,169,89,13,54,-1
25:24,6.5160,18.26,100,169,90,13,54,-1
25:25,6.5200,18.36,100,169,90,13,54,-1
25:26,6.5238,18.15,99,169,89,13,54,-1
25:27,6.5281,17.75,95,169,87,13,54,-1
25:28,6.5331,17.75,95,169,87,13,54,-1
25:29,6.5374,17.75,95,169,87,13,54,-1
25:30,6.5412,17.75,95,169,87,13,54,-1
25:31,6.5480,17.75,93,169,86,13,54,-1
25:32,6.5530,17.54,93,169,86,13,54,-1
25:33,6.5567,17.54,93,169,86,13,54,-1
25:34,6.5611,17.54,91,169,85,13,54,-1
25:35,6.5648,17.54,91,169,85,13,54,-1
25:36,6.5691,17.34,89,169,84,13,54,-1
25:37,6.5760,17.14,91,169,85,13,54,-1
25:38,6.5816,17.34,91,169,85,13,54,-1
25:39,6.5853,17.34,91,169,85,13,54,-1
25:40,6.5896,17.34,92,169,84,12,50,0
25:41,6.5927,16.35,94,169,85,12,50,0
25:42,6.5965,16.55,96,169,86,12,50,0
25:43,6.6033,16.93,98,169,87,12,50,0
25:44,6.6070,16.75,94,169,85,12,50,0
25:45,6.6114,16.55,94,168,85,12,50,0
25:46,6.6157,16.55,96,168,86,12,50,0
25:47,6.6195,16.75,96,168,86,12,50,0
25:48,6.6232,16.75,96,168,86,12,50,0
25:49,6.6294,16.75,94,168,85,12,50,0
25:50,6.6325,16.55,92,168,84,12,50,0
25:51,6.6369,16.35,90,168,83,12,50,0
25:52,6.6406,16.16,92,168,84,12,50,0
25:53,6.6449,16.35,94,168,85,12,50,0
25:54,6.6487,16.55,96,168,86,12,50,0
25:55,6.6524,16.75,96,168,86,12,50,0
25:56,6.6599,16.93,98,168,87,12,50,0
25:57,6.6630,16.93,96,168,86,12,50,0
25:58,6.6673,16.75,98,168,87,12,50,0
25:59,6.6704,16.93,102,168,89,12,50,0
26:00,6.6741,17.32,102,168,89,12,50,0
26:01,6.6791,17.32,102,168,89,12,50,0
26:02,6.6828,17.32,100,168,88,12,50,0
26:03,6.6903,17.14,98,169,87,12,50,0
26:04,6.6947,16.75,98,168,87,12,50,0
26:05,6.6984,16.75,98,168,87,12,50,0
26:06,6.7046,16.93,96,168,86,12,50,0
26:07,6.7083,16.75,94,168,85,12,50,0
26:08,6.7120,16.55,92,169,84,12,50,0
26:09,6.7158,16.35,92,168,84,12,50,0
26:10,6.7195,16.35,92,169,84,12,50,0
26:11,6.7226,16.35,90,168,83,12,50,0
26:12,6.7263,16.16,90,168,83,12,50,0
26:13,6.7332,16.16,92,168,84,12,50,0
26:14,6.7375,16.35,92,168,84,12,50,0
26:15,6.7406,16.35,92,168,84,12,50,0
26:16,6.7450,16.35,94,168,85,12,50,0
26:17,6.7487,16.55,94,168,85,12,50,0
26:18,6.7562,16.75,96,168,86,12,50,0
26:19,6.7593,16.75,94,168,85,12,50,0
26:20,6.7630,16.35,94,168,85,12,50,0
26:21,6.7674,16.55,98,168,87,12,50,0
26:22,6.7711,16.93,107,168,92,12,50,0
26:23,6.7742,17.91,107,168,92,12,50,0
26:24,6.7773,17.91,100,168,88,12,50,0
26:25,6.7841,17.14,94,168,85,12,50,0
26:26,6.7879,17.14,96,168,86,12,50,0
26:27,6.7916,16.75,98,168,87,12,50,0
26:28,6.7966,16.93,96,168,86,12,50,0
26:29,6.8003,16.75,96,168,86,12,50,0
26:30,6.8040,16.75,96,168,86,12,50,0
26:31,6.8077,16.75,94,168,85,12,50,0
26:32,6.8146,16.55,90,169,83,12,50,0
26:33,6.8183,16.55,88,169,82,12,50,0
26:34,6.8220,15.96,87,169,81,12,50,0
26:35,6.8264,15.77,88,169,82,12,50,0
26:36,6.8295,15.96,90,168,83,12,50,0
26:37,6.8332,16.16,90,168,83,12,50,0
26:38,6.8401,16.35,96,168,86,12,50,0
26:39,6.8438,16.75,96,168,86,12,50,0
26:40,6.8475,16.75,96,168,86,12,50,0
26:41,6.8512,16.75,96,168,86,12,50,0
26:42,6.8550,16.75,96,168,86,12,50,0
26:43,6.8587,16.55,94,168,85,12,50,0
26:44,6.8630,16.55,94,168,85,12,50,0
26:45,6.8686,16.55,92,168,84,12,50,0
26:46,6.8717,16.35,88,168,82,12,50,0
26:47,6.8767,15.96,87,168,81,12,50,0
26:48,6.8804,15.77,88,168,82,12,50,0
26:49,6.8867,16.16,90,168,83,12,50,0
26:50,6.8904,16.16,88,168,82,12,50,0
26:51,6.8947,15.96,88,168,82,12,50,0
26:52,6.8978,15.96,90,168,83,12,50,0
26:53,6.9016,16.16,92,167,84,12,50,0
26:54,6.9053,16.55,98,167,87,12,50,0
26:55,6.9128,17.32,104,167,90,12,50,0
26:56,6.9171,17.53,104,167,90,12,50,0
26:57,6.9202,17.53,104,167,90,12,50,0
26:58,6.9246,17.53,104,167,90,12,50,0
26:59,6.9283,17.53,104,167,90,12,50,0
27:00,6.9351,17.32,102,168,89,12,50,0
27:01,6.9388,16.93,102,168,89,12,50,0
27:02,6.9420,16.93,102,168,89,12,50,0
27:03,6.9457,16.93,102,168,89,12,50,0
27:04,6.9507,16.93,96,168,86,12,50,0
27:05,6.9550,16.75,96,168,86,12,50,0
27:06,6.9587,16.75,96,168,86,12,50,0
27:07,6.9649,16.35,92,168,84,12,50,0
27:08,6.9681,16.16,92,168,84,12,50,0
27:09,6.9718,15.96,90,168,83,12,50,0
27:10,6.9755,16.16,88,168,82,12,50,0
27:11,6.9792,15.96,88,168,82,12,50,0
27:12,6.9823,15.96,88,168,82,12,50,0
27:13,6.9904,15.96,88,168,82,12,50,0
27:14,6.9935,15.96,88,168,82,12,50,0
27:15,6.9979,15.96,90,168,83,12,50,0
27:16,7.0004,16.16,90,168,83,12,50,0
27:17,7.0047,16.16,90,168,83,12,50,0
27:18,7.0116,16.35,92,168,84,12,50,0
27:19,7.0147,16.35,90,168,83,12,50,0
27:20,7.0184,16.16,88,168,82,12,50,0
27:21,7.0215,15.96,90,168,83,12,50,0
27:22,7.0246,16.35,94,168,85,12,50,0
27:23,7.0321,16.55,90,168,83,12,50,0
27:24,7.0358,15.96,87,168,81,12,50,0
27:25,7.0383,15.77,85,168,80,12,50,0
27:26,7.0426,15.58,85,168,80,12,50,0
27:27,7.0463,15.58,85,168,80,12,50,0
27:28,7.0532,15.58,83,167,79,12,50,0
27:29,7.0563,15.38,83,167,79,12,50,0
27:30,7.0600,15.38,83,167,79,12,50,0
27:31,7.0637,15.38,83,167,79,12,50,0
27:32,7.0675,15.38,85,167,80,12,50,0
27:33,7.0706,15.96,92,167,84,12,50,0
27:34,7.0768,17.14,100,167,88,12,50,0
